36606.471    68305.55  104912.00     a3P4p_z4S1  -              -        15
36616.7068   76987.64  113604.35     3D4p__w2F2  -              -        28
36622.952    32854.94   69477.90      d5____b4F2 -     3G4p___4f2         7
36642.672    69506.07  106148.74     3G4p___4f3  -              -        14
36643.965    32854.25   69498.21      d5____b4F4 -     3G4p___4f4        26
36648.360    67875.37  104523.73     a3F4p_x4D3  -              -         6
36651.16     32854.94   69506.07      d5____b4F2 -     3G4p___4f3         6
36656.0362   31219.33   67875.37      3F4s__a4F4 -     a3F4p_x4D3       440
36657.936    67448.54  104106.48     a3F4p_y4F4  -      d4.4d_f4H5        4
36669.43     32836.65   69506.07      d5____b4F3 -     3G4p___4f3        19
36669.89     38314.83   74984.70      3D4s__c4D2 -     3D4p__y2P1        17
36672.540    49492.71   86165.27     5D4p__z6D0  -      5D4d__e4S1       15
36682.39     67353.27  104035.67     3H4p__y4G4  -              -         5
36690.174    67333.78  104023.96     3H4p__y4G3  -      d4.4d_f4H4       14
36691.946    53566.25   90258.19      4s2___c4F3 -     b3P4p_v4D2         7
36699.2113   31168.58   67867.79      3F4s__a4F3 -     a3F4p_x4D2       350
36701.890    67333.78  104035.67     3H4p__y4G3  -              -         4
36704.6592   33694.14   70398.80      3G4s__b4G5 -     3G4p__y2H5       290
36706.7938   31168.58   67875.37      3F4s__a4F3 -     a3F4p_x4D3       100
36712.643    68737.77  105450.41     3H4p__z2H5  -              -        41
36716.7329   12032.54   48749.28      5D4s__a6D1 -     5D4p__z4P0       540
36719.1724   75809.97  112529.15     a1G4p_w2G4  -              -        21
36736.533    69954.05  106690.58     a3P4p__2D2  -              -         9
36744.048    68305.55  105049.60     a3P4p_z4S1  -              -        25
36744.799    32603.35   69348.14      d5____a2F2 -     a3P4p__2D1        22
36750.4608   31117.33   67867.79      3F4s__a4F2 -     a3F4p_x4D2       100
36752.8851   31117.33   67870.21      3F4s__a4F2 -     a3F4p_x4D1       250
36753.191    67353.27  104106.48     3H4p__y4G4  -      d4.4d_f4H5      33#
36756.39     67867.79  104624.16     a3F4p_x4D2  -              -         4
36757.14     70107.62  106864.77     a3F4p_y2G4  -              -         3
36758.04     31117.33   67875.37      3F4s__a4F2 -     a3F4p_x4D3         4
36763.11     30307.37   67070.44      3P4s__b4P1 -     a3F4p_y4F1         4
36775.2091   33618.94   70394.15      3G4s__b4G4 -     3G4p__y2H4       210
36776.6760   31082.88   67859.56      3F4s__a4F1 -     a3F4p_x4D0       170
36778.446    68476.88  105255.30     3H4p__z2H4  -      3F4d__g4H4        7
36778.880    76878.97  113657.85     3D4p__w2F3  -              -        34
36784.900    31082.88   67867.79      3F4s__a4F1 -     a3F4p_x4D2         5
36787.313    31082.88   67870.21      3F4s__a4F1 -     a3F4p_x4D1        67
36787.524    11961.75   48749.28      5D4s__a6D0 -     5D4p__z4P0       160
36790.979    67875.37  104666.35     a3F4p_x4D3  -      3G5s__g2G4        4
36793.883    32844.71   69638.59      d5____b4F1 -     3G4p___4f1        10
36795.223    69498.21  106293.44     3G4p___4f4  -              -        18
36795.715    33521.09   70316.82      3G4s__b4G3 -     3G4p__x4G2         8
36813.5370   49351.73   86165.27     5D4p__z6D2  -      5D4d__e4S1       85
36816.385    70107.62  106924.01     a3F4p_y2G4  -      3d4.4_i2G4      33 
36816.385    70584.39  107400.78     3G4p__y2F2  -      5D5d___4G2      33 
36821.441    67369.07  104190.51     3H4p__y4G5  -      d4.4d_f4H6       36
36822.437    75716.49  112538.93     a1G4p_w2G3  -              -        15
36844.407    68759.80  105604.23     a3F4p_z2F3  -              -         3
36850.578    40228.29   77078.86      1I4s__b2I5 -     1I4p__w2H5        10
36851.633    68583.31  105434.98     a3F4p_z2F2  -              -         4
36858.0761   12147.77   49005.85      5D4s__a6D2 -     5D4p__z4P1       560
36859.31     65383.90  102243.15     a3F4p_z4G4  -      a3F5s_f2F3        9
36860.352    68476.88  105337.23     3H4p__z2H4  -              -        30
36873.058    33521.09   70394.15      3G4s__b4G3 -     3G4p__y2H4       26 
36873.058    64448.75  101321.81     a3P4p_y4D2  -      a3F5s_f4F3      26 
36874.538    32603.35   69477.90      d5____a2F2 -     3G4p___4f2         6
36876.7516   40202.11   77078.86      1I4s__b2I6 -     1I4p__w2H5       190
36898.8397   33417.98   70316.82      3G4s__b4G2 -     3G4p__x4G2       270
36905.9000   33521.09   70426.99      3G4s__b4G3 -     3G4p__x4G3       350
36907.34     53923.52   90830.79      4s2___c4F4 -     b3F4p_t2F3         6
36910.719    69954.05  106864.77     a3P4p__2D2  -              -         5
36914.377    70879.72  107794.10     3G4p__x4G5  -      5D5d___4G5       24
36915.95     70584.39  107500.35     3G4p__y2F2  -      5D5d___4G3        4
36943.6693   49838.38   86782.05     5D4p__z6D4  -      5D4d__e6P3      120
36948.705    67448.54  104397.23     a3F4p_y4F4  -              -         5
36953.135    70679.09  107632.22     3G4p__x4G4  -      5D5d___4G4       24
36961.446    49706.26   86667.72     5D4p__z4P2  -      5D4d__e6P1       29
36973.3037   12032.54   49005.85      5D4s__a6D1 -     5D4p__z4P1       140
36977.2381   30391.83   67369.07      3H4s__a4H6 -     3H4p__y4G5       510
36985.261    49706.26   86691.52     5D4p__z4P2  -      5D4d__e6P2       28
36986.104    55626.09   92612.20      3P4s__c4P0 -     b3P4p_y4S1        19
36986.288    65256.85  102243.15     a3F4p_z4G3  -      a3F5s_f2F3       12
36988.703    67867.79  104856.48     a3F4p_x4D2  -              -         9
37003.361    30864.43   67867.79      3P4s__b4P2 -     a3F4p_x4D2        39
37009.023    33417.98   70426.99      3G4s__b4G2 -     3G4p__x4G3        23
37009.2451   35707.47   72716.72      d5____b2H5 -     3G4p__x2G4        44
37010.9367   30864.43   67875.37      3P4s__b4P2 -     a3F4p_x4D3       160
37020.522    69903.48  106924.01     a3F4p_y2G3  -      3d4.4_i2G4        9
37024.92     68759.80  105784.74     a3F4p_z2F3  -              -         3
37028.164    67369.07  104397.23     3H4p__y4G5  -              -        19
37032.03     49706.26   86738.27     5D4p__z4P2  -      5D4d__e6G3        5
37033.84     67506.09  104539.98     3H4p__z2I5  -      3H4d__a4K6        4
37035.242    32603.35   69638.59      d5____a2F2 -     3G4p___4f1        24
37036.639    67875.37  104912.00     a3F4p_x4D3  -              -        12
37038.2177   35610.31   72648.52      d5____b2H4 -     3G4p__x2G3        44
37041.9244   40228.29   77270.22      1I4s__b2I5 -     1I4p__w2H4       150
37044.1007   11961.75   49005.85      5D4s__a6D0 -     5D4p__z4P1       980
37045.7130   49645.81   86691.52     5D4p__z6D3  -      5D4d__e6P2       45
37047.9135   12303.82   49351.73      5D4s__a6D3 -     5D4p__z6D2       910
37052.1400   31531.18   68583.31      d5____a2D1 -     a3F4p_z2F2        57
37054.565    39824.36   76878.97      a1G4s_c2G4 -     3D4p__w2F3       41#
37054.7969   30298.47   67353.27      3H4s__a4H5 -     3H4p__y4G4       420
37060.1543   33618.94   70679.09      3G4s__b4G4 -     3G4p__x4G4       170
37061.550    67867.79  104929.33     a3F4p_x4D2  -              -         8
37068.269    70879.72  107948.00     3G4p__x4G5  -      5D5d___4F4       20
37070.602    30298.47   67369.07      3H4s__a4H5 -     3H4p__y4G5        42
37073.324    70426.99  107500.35     3G4p__x4G3  -      5D5d___4G3      45#
37075.202    67448.54  104523.73     a3F4p_y4F4  -              -         7
37075.802    49706.26   86782.05     5D4p__z4P2  -      5D4d__e6P3        7
37079.360    35569.18   72648.52      3F4s__b2F2 -     3G4p__x2G3         4
37081.618    70679.09  107760.70     3G4p__x4G4  -      3d4.4_g4I5        3
37083.960    70316.82  107400.78     3G4p__x4G2  -      5D5d___4G2       39
37084.385    67070.44  104154.80     a3F4p_y4F1  -              -         5
37097.845    67875.37  104973.21     a3F4p_x4D3  -              -         3
37099.099    32854.94   69954.05      d5____b4F2 -     a3P4p__2D2         9
37103.2147   49564.50   86667.72     5D4p__z6D1  -      5D4d__e6P1       53
37106.21     70394.15  107500.35     3G4p__y2H4  -      5D5d___4G3        3
37110.616    39877.03   76987.64      d5____c2F3 -     3D4p__w2F2        11
37112.859    75809.97  112922.84     a1G4p_w2G4  -              -         6
37114.26     30391.83   67506.09      3H4s__a4H6 -     3H4p__z2I5         8
37114.9986   30218.78   67333.78      3H4s__a4H4 -     3H4p__y4G3       290
37122.244    32355.65   69477.90      d5____a2F3 -     3G4p___4f2         7
37127.016    49564.50   86691.52     5D4p__z6D1  -      5D4d__e6P2       24
37134.4899   30218.78   67353.27      3H4s__a4H4 -     3H4p__y4G4        53
37136.2439   49645.81   86782.05     5D4p__z6D3  -      5D4d__e6P3      100
37138.279    70879.72  108017.98     3G4p__x4G5  -      3d4.4_h4H5        8
37141.698    49838.38   86980.08     5D4p__z6D4  -      5D4d__e6G5       13
37149.3487   12496.46   49645.81      5D4s__a6D4 -     5D4p__z6D3      1300
37150.05     30298.47   67448.54      3H4s__a4H5 -     a3F4p_y4F4        46
37154.67     67369.07  104523.73     3H4p__y4G5  -              -         4
37159.4210   49005.85   86165.27     5D4p__z4P1  -      5D4d__e4S1      120
37166.421    33417.98   70584.39      3G4s__b4G2 -     3G4p__y2F2         8
37170.60     70426.99  107597.61     3G4p__x4G3  -      5D5d___4D2        4
37171.07     70426.99  107598.07     3G4p__x4G3  -              -         3
37171.456    70679.09  107850.55     3G4p__x4G4  -     2Hsp3_x2I5        15
37172.468    75809.97  112982.43     a1G4p_w2G4  -              -         6
37174.6707   30218.78   67393.45      3H4s__a4H4 -     a3F4p_y4F3       140
37175.0032   49492.71   86667.72     5D4p__z6D0  -      5D4d__e6P1       47
37175.619    67448.54  104624.16     a3F4p_y4F4  -              -        14
37177.044    30156.73   67333.78      3H4s__a4H3 -     3H4p__y4G3        32
37179.406    67870.21  105049.60     a3F4p_x4D1  -              -         9
37181.818    67867.79  105049.60     a3F4p_x4D2  -              -         7
37183.526    70316.82  107500.35     3G4p__x4G2  -      5D5d___4G3       14
37184.499    45669.40   82853.90      1D4s__c2D1 -     a1D4p_w2P0        32
37185.5954   33694.14   70879.72      3G4s__b4G5 -     3G4p__x4G5      220#
37186.537    67875.37  105061.90     a3F4p_x4D3  -              -        15
37187.2733   30156.73   67344.01      3H4s__a4H3 -     3H4p__y4G2       360
37189.3196   45730.59   82919.91      1D4s__c2D2 -     a1D4p_w2P1        64
37199.884    70316.82  107516.71     3G4p__x4G2  -      5D5d___4F1       10
37201.214    49645.81   86847.01     5D4p__z6D3  -      5D4d__e6G4        9
37203.9621   12147.77   49351.73      5D4s__a6D2 -     5D4p__z6D2       890
37205.2284   70426.99  107632.22     3G4p__x4G3  -      5D5d___4G4       34
37210.029    30143.25   67353.27      d5____a2I5 -     3H4p__y4G4         7
37213.531    55398.67   92612.20      3P4s__c4P1 -     b3P4p_y4S1        31
37219.204    30149.87   67369.07      d5____a2I6 -     3H4p__y4G5         9
37221.5245   70107.62  107329.15     a3F4p_y2G4  -              -        67
37224.234    70879.72  108103.95     3G4p__x4G5  -      3d4.4_h4H6       38
37230.360    30156.73   67387.09      3H4s__a4H3 -     a3F4p_z2D2        21
37232.443    31350.87   68583.31      d5____a2D2 -     a3F4p_z2F2        26
37236.718    30156.73   67393.45      3H4s__a4H3 -     a3F4p_y4F3        11
37238.0781   70394.15  107632.22     3G4p__y2H4  -      5D5d___4G4       42
37243.370    70679.09  107922.46     3G4p__x4G4  -      3d4.4_h4H4        5
37245.603    39742.04   76987.64      d5____c2F2 -     3D4p__w2F2        12
37246.888    75809.97  113056.85     a1G4p_w2G4  -              -        17
37247.1595   69903.48  107150.64     a3F4p_y2G3  -              -        52
37250.505    45669.40   82919.91      1D4s__c2D1 -     a1D4p_w2P1         8
37254.495    39824.36   77078.86      a1G4s_c2G4 -     1I4p__w2H5        22
37262.16     47464.56   84726.68     5D4p__z6F4  -      5D5s__e4D3        5
37265.93     53923.52   91189.47      4s2___c4F4 -     b3F4p_w4G4         2
37268.39     47227.22   84495.61     5D4p__z6F3  -      5D5s__e4D2        4
37268.89     70679.09  107948.00     3G4p__x4G4  -      5D5d___4F4        3
37270.97     32836.65   70107.62      d5____b4F3 -     a3F4p_y2G4         2
37279.760    70426.99  107706.74     3G4p__x4G3  -      3d4.4_g4I4       13
37287.28     30218.78   67506.09      3H4s__a4H4 -     3H4p__z2I5         3
37290.410    30298.47   67588.87      3H4s__a4H5 -     3H4p__z2I6         6
37298.197    40415.08   77713.27      1S4s__a2S0 -     a1S4p_x2P1        21
37299.783    70426.99  107726.77     3G4p__x4G3  -      5D5d___4F2       18
37300.114    32603.35   69903.48      d5____a2F2 -     a3F4p_y2G3        12
37302.493    70398.80  107701.28     3G4p__y2H5  -      5D5d___6F5       10
37303.926    39683.72   76987.64      a1G4s_c2G3 -     3D4p__w2F2        30
37308.891    66726.78  104035.67     a3P4p_y4P2  -              -        17
37319.1890   12032.54   49351.73      5D4s__a6D1 -     5D4p__z6D2      1700
37338.8879   70679.09  108017.98     3G4p__x4G4  -      3d4.4_h4H5       47
37339.781    49351.73   86691.52     5D4p__z6D2  -      5D4d__e6P2       45
37341.9437   12303.82   49645.81      5D4s__a6D3 -     5D4p__z6D3    8200 #
37341.9437   12496.46   49838.38      5D4s__a6D4 -     5D4p__z6D4    8200 #
37350.700    32603.35   69954.05      d5____a2F2 -     a3P4p__2D2        13
37357.408    75809.97  113167.39     a1G4p_w2G4  -              -         9
37362.212    40415.08   77777.30      1S4s__a2S0 -     a1S4p_x2P0        18
37362.8409   30143.25   67506.09      d5____a2I5 -     3H4p__z2I5        98
37366.565    70394.15  107760.70     3G4p__y2H4  -      3d4.4_g4I5       11
37368.449    53923.52   91291.96      4s2___c4F4 -     b3F4p_w4G5        28
37369.856    69903.48  107273.34     a3F4p_y2G3  -              -         9
37382.6162   51942.66   89325.28     5D4p__z4F4  -      5D4d__e4G4       43
37385.1771   51788.81   89173.99     5D4p__z4F3  -      5D4d__e4G3       58
37386.5372   49351.73   86738.27     5D4p__z6D2  -      5D4d__e6G3     52 #
37386.5372   51669.41   89055.95     5D4p__z4F2  -      5D4d__e4G2     52 #
37395.2983   70398.80  107794.10     3G4p__y2H5  -      5D5d___4G5       67
37399.967    70394.15  107794.10     3G4p__y2H4  -      5D5d___4G5       20
37402.4412   12303.82   49706.26      5D4s__a6D3 -     5D4p__z4P2      1200
37408.9243   31350.87   68759.80      d5____a2D2 -     a3F4p_z2F3        60
37415.999    48749.28   86165.27     5D4p__z4P0  -      5D4d__e4S1       79
37416.7328   12147.77   49564.50      5D4s__a6D2 -     5D4p__z6D1      1700
37423.561    70426.99  107850.55     3G4p__x4G3  -     2Hsp3_x2I5        10
37425.79     69498.21  106924.01     3G4p___4f4  -      3d4.4_i2G4        5
37426.10     68305.55  105731.64     a3P4p_z4S1  -              -         3
37430.316    49351.73   86782.05     5D4p__z6D2  -      5D4d__e6P3       41
37432.401    66354.76  103787.16     a3P4p_y4P1  -              -         8
37438.9992   30149.87   67588.87      d5____a2I6 -     3H4p__z2I6       100
37441.1189   30864.43   68305.55      3P4s__b4P2 -     a3P4p_z4S1       150
37447.872    70398.80  107846.66     3G4p__y2H5  -      3d4.4_g4I6       12
37456.403    70394.15  107850.55     3G4p__y2H4  -     2Hsp3_x2I5        17
37460.1663   12032.54   49492.71      5D4s__a6D1 -     5D4p__z6D0      1100
37463.021    67393.45  104856.48     a3F4p_y4F3  -              -         6
37471.8430   51584.10   89055.95     5D4p__z4F1  -      5D4d__e4G2      370
37480.789    67448.54  104929.33     a3F4p_y4F4  -              -         5
37490.17     67875.37  105365.50     a3F4p_x4D3  -      3H4d__g4G4        5
37490.470    70107.62  107598.07     a3F4p_y2G4  -              -         5
37495.4624   70426.99  107922.46     3G4p__x4G3  -      3d4.4_h4H4       51
37498.0336   12147.77   49645.81      5D4s__a6D2 -     5D4p__z6D3      2500
37504.5852   51669.41   89173.99     5D4p__z4F2  -      5D4d__e4G3      470
37512.6840   70316.82  107829.51     3G4p__x4G2  -      3d4.4_h4H3       57
37518.537    67393.45  104912.00     a3F4p_y4F3  -              -        21
37521.00     70426.99  107948.00     3G4p__x4G3  -      5D5d___4F4        4
37522.704    67333.78  104856.48     3H4p__y4G3  -              -        24
37530.9638   11961.75   49492.71      5D4s__a6D0 -     5D4p__z6D0       330
37531.954    12032.54   49564.50      5D4s__a6D1 -     5D4p__z6D1        10
37532.8423   67344.01  104876.85     3H4p__y4G2  -              -        59
37534.5594   12303.82   49838.38      5D4s__a6D3 -     5D4p__z6D4      1600
37536.4633   51788.81   89325.28     5D4p__z4F3  -      5D4d__e4G4      590
37539.893    32854.25   70394.15      d5____b4F4 -     3G4p__y2H4         7
37540.466    31219.33   68759.80      3F4s__a4F4 -     a3F4p_z2F3        27
37544.548    32854.25   70398.80      d5____b4F4 -     3G4p__y2H5        15
37546.278    69954.05  107500.35     a3P4p__2D2  -      5D5d___4G3        7
37547.98     51788.81   89336.81     5D4p__z4F3  -      5D4d__e4P2        3
37549.200    70398.80  107948.00     3G4p__y2H5  -      5D5d___4F4       31
37552.192    30307.37   67859.56      3P4s__b4P1 -     a3F4p_x4D0         6
37553.837    70394.15  107948.00     3G4p__y2H4  -      5D5d___4F4        6
37557.465    32836.65   70394.15      d5____b4F3 -     3G4p__y2H4         5
37558.4895   12147.77   49706.26      5D4s__a6D2 -     5D4p__z4P2       250
37560.4160   30307.37   67867.79      3P4s__b4P1 -     a3F4p_x4D2        52
37562.840    30307.37   67870.21      3P4s__b4P1 -     a3F4p_x4D1        27
37565.8353   51942.66   89508.50     5D4p__z4F4  -      5D4d__e4G5      710
37567.988    67344.01  104912.00     3H4p__y4G2  -              -         8
37572.054    32854.94   70426.99      d5____b4F2 -     3G4p__x4G3        14
37578.217    67333.78  104912.00     3H4p__y4G3  -              -        19
37586.501    39683.72   77270.22      a1G4s_c2G3 -     1I4p__w2H4         8
37589.173    55023.03   92612.20      3P4s__c4P2 -     b3P4p_y4S1        32
37590.336    32836.65   70426.99      d5____b4F3 -     3G4p__x4G3        16
37593.914    67379.29  104973.21     a3F4p_z2D1  -              -         6
37595.557    67333.78  104929.33     3H4p__y4G3  -              -        25
37598.3988   32355.65   69954.05      d5____a2F3 -     a3P4p__2D2        78
37602.7573   11961.75   49564.50      5D4s__a6D0 -     5D4p__z6D1       950
37605.1251   68737.77  106342.90     3H4p__z2H5  -      3H4d__f2I6       74
37608.641    70107.62  107716.26     a3F4p_y2G4  -      5D5d___4D3       24
37612.088    67012.07  104624.16     a3F4p_y4F2  -              -        12
37613.37     67448.54  105061.90     a3F4p_y4F4  -              -         3
37618.7467   67506.09  105124.84     3H4p__z2I5  -      3H4d__a2K6      160
37623.215    53566.25   91189.47      4s2___c4F3 -     b3F4p_w4G4        13
37623.839    70394.15  108017.98     3G4p__y2H4  -      3d4.4_h4H5       38
37634.757    69638.59  107273.34     3G4p___4f1  -              -        10
37642.487    31117.33   68759.80      3F4s__a4F2 -     a3F4p_z2F3         8
37644.0240   69954.05  107598.07     a3P4p__2D2  -              -        38
37668.3560   68476.88  106145.23     3H4p__z2H4  -      3H4d__f2I5       76
37673.7164   12032.54   49706.26      5D4s__a6D1 -     5D4p__z4P2       840
37684.270    67870.21  105554.49     a3F4p_x4D1  -              -        10
37685.6698   49005.85   86691.52     5D4p__z4P1  -      5D4d__e6P2       49
37686.480    70107.62  107794.10     a3F4p_y2G4  -      5D5d___4G5        5
37692.8361   67369.07  105061.90     3H4p__y4G5  -              -        81
37694.12     69903.48  107597.61     a3F4p_y2G3  -      5D5d___4D2        5
37694.923    67859.56  105554.49     a3F4p_x4D0  -              -         6
37696.5451   67588.87  105285.42     3H4p__z2I6  -      3H4d__a2K7      190
37705.1582   70398.80  108103.95     3G4p__y2H5  -      3d4.4_h4H6       56
37713.462    32603.35   70316.82      d5____a2F2 -     3G4p__x4G2         7
37729.47     32854.94   70584.39      d5____b4F2 -     3G4p__y2F2         4
37736.44     67867.79  105604.23     a3F4p_x4D2  -              -         2
37747.271    66649.39  104396.67     a3P4p_z2P1  -              -         4
37749.4857   49838.38   87587.87     5D4p__z6D4  -      5D4d__f6D3       82
37751.960    32355.65   70107.62      d5____a2F3 -     a3F4p_y2G4        15
37753.619    69170.35  106924.01     3G4p__y4H5  -      3d4.4_i2G4        6
37755.773    67369.07  105124.84     3H4p__y4G5  -      3H4d__a2K6        5
37762.205    69638.59  107400.78     3G4p___4f1  -      5D5d___4G2      25 
37762.205    69954.05  107716.26     a3P4p__2D2  -      5D5d___4D3      25 
37764.280    49706.26   87470.54     5D4p__z4P2  -      5D4d__f6D1       29
37766.398    48398.87   86165.27     5D4p__z6P1  -      5D4d__e4S1       18
37769.2435   67870.21  105639.45     a3F4p_x4D1  -              -        12
37775.685    68759.80  106535.49     a3F4p_z2F3  -              -         4
37779.887    67859.56  105639.45     a3F4p_x4D0  -              -         7
37785.99     67070.44  104856.48     a3F4p_y4F1  -              -        4 
37785.99     74743.19  112529.15     1I4p___2I6  -              -        4 
37794.508    66871.83  104666.34     a3P4p_z2P0  -      3G5s__g2G4       10
37800.043    66354.76  104154.80     a3P4p_y4P1  -              -        10
37803.26     69506.07  107309.32     3G4p___4f3  -      5D5d___6F2       3 
37803.26     69903.48  107706.74     a3F4p_y2G3  -      3d4.4_g4I4       3 
37811.88     67387.09  105198.99     a3F4p_z2D2  -      3F4d__g4H3        3
37814.85     70107.62  107922.46     a3F4p_y2G4  -      3d4.4_h4H4        4
37816.563    68476.88  106293.44     3H4p__z2H4  -              -        15
37816.964    31531.18   69348.14      d5____a2D1 -     a3P4p__2D1        21
37821.76     74707.38  112529.15     a1G4p_x2H5  -              -         7
37823.79     31168.58   68992.35      3F4s__a4F3 -     3G4p__y4H4         3
37824.840    32854.25   70679.09      d5____b4F4 -     3G4p__x4G4         5
37830.921    69498.21  107329.15     3G4p___4f4  -              -         6
37831.134    67506.09  105337.23     3H4p__z2I5  -              -        10
37840.375    70107.62  107948.00     a3F4p_y2G4  -      5D5d___4F4        8
37841.560    67070.44  104912.00     a3F4p_y4F1  -              -         5
37841.840    36272.52   74114.36      d5____a2G4 -     a1G4p_x2F3        28
37842.439    32836.65   70679.09      d5____b4F3 -     3G4p__x4G4         7
37844.416    67012.07  104856.48     a3F4p_y4F2  -              -         5
37847.569    66256.44  104104.01     a3P4p_y4P0  -              -        13
37847.876    75809.97  113657.85     a1G4p_w2G4  -              -        24
37849.1294   49838.38   87687.51     5D4p__z6D4  -      5D4d__f6D4      190
37854.982    67344.01  105198.99     3H4p__y4G2  -      3F4d__g4H3       12
37856.266    67875.37  105731.64     a3F4p_x4D3  -              -        12
37861.443    67870.21  105731.64     a3F4p_x4D1  -              -         6
37861.546    67588.87  105450.41     3H4p__z2I6  -              -         6
37861.85     67393.45  105255.30     a3F4p_y4F3  -      3F4d__g4H4        6
37863.8480   67867.79  105731.64     a3F4p_x4D2  -              -        41
37868.276    67379.29  105247.56     a3F4p_z2D1  -              -        23
37868.9936   49645.81   87514.80     5D4p__z6D3  -      5D4d__f6D2       79
37881.6045   49706.26   87587.87     5D4p__z4P2  -      5D4d__f6D3      150
37887.863    75716.49  113604.35     a1G4p_w2G3  -              -        12
37888.985    49564.50   87453.49     5D4p__z6D1  -      5D4d__f6D0       39
37889.36     67448.54  105337.91     a3F4p_y4F4  -      3F4d__g4H5        6
37891.8908   67387.09  105278.98     a3F4p_z2D2  -              -        28
37895.38     30864.43   68759.80      3P4s__b4P2 -     a3F4p_z2F3         2
37897.3827   66726.78  104624.16     a3P4p_y4P2  -              -        44
37898.372    66256.44  104154.80     a3P4p_y4P0  -              -         6
37903.543    67344.01  105247.56     3H4p__y4G2  -              -         7
37903.7916   34812.93   72716.72      3H4s__a2H5 -     3G4p__x2G4        57
37906.040    49564.50   87470.54     5D4p__z6D1  -      5D4d__f6D1       18
37907.740    29951.82   67859.56      3P4s__b4P0 -     a3F4p_x4D0        19
37909.3678   67875.37  105784.74     a3F4p_x4D3  -              -        92
37910.363    70107.62  108017.98     a3F4p_y2G4  -      3d4.4_h4H5        7
37913.800    67333.78  105247.56     3H4p__y4G3  -              -         4
37916.963    67448.54  105365.50     a3F4p_y4F4  -      3H4d__g4G4       5 
37916.963    67867.79  105784.74     a3F4p_x4D2  -              -        5 
37917.59     65709.44  103627.04     a3F4p_z4G5  -      3G5s__f4G4        2
37918.403    29951.82   67870.21      3P4s__b4P0 -     a3F4p_x4D1       26 
37918.403    48749.28   86667.72     5D4p__z4P0  -      5D4d__e6P1     26 #
37921.527    67333.78  105255.30     3H4p__y4G3  -      3F4d__g4H4        9
37922.88     69477.90  107400.78     3G4p___4f2  -      5D5d___4G2        5
37925.199    69348.14  107273.34     a3P4p__2D1  -              -         9
37925.71     67353.27  105278.98     3H4p__y4G4  -              -         3
37926.00     69903.48  107829.51     a3F4p_y2G3  -      3d4.4_h4H3        3
37928.272    67506.09  105434.35     3H4p__z2I5  -      3F4d__g4H6       20
37930.779    68759.80  106690.58     a3F4p_z2F3  -              -        10
37936.793    67870.21  105807.02     a3F4p_x4D1  -              -       27 
37936.793    69477.90  107414.62     3G4p___4f2  -      5D5d___6D1     27 #
37939.24     67867.79  105807.02     a3F4p_x4D2  -              -         3
37942.052    49645.81   87587.87     5D4p__z6D3  -      5D4d__f6D3        9
37942.339    51942.66   89885.01     5D4p__z4F4  -      5D4d__f4D3       19
37944.325    67506.09  105450.41     3H4p__z2I5  -              -        6 
37944.325    67870.21  105814.53     a3F4p_x4D1  -              -        6 
37945.199    67333.78  105278.98     3H4p__y4G3  -              -         8
37947.048    65680.01  103627.04     3H4p__z2G4  -      3G5s__f4G4      4 #
37947.048    69903.48  107850.55     a3F4p_y2G3  -     2Hsp3_x2I5       4 #
37950.2944   49564.50   87514.80     5D4p__z6D1  -      5D4d__f6D2      190
37952.173    68583.31  106535.49     a3F4p_z2F2  -              -        13
37954.9763   67859.56  105814.53     a3F4p_x4D0  -              -        20
37959.9454   49706.26   87666.21     5D4p__z4P2  -      5D4d__e6F1       48
37960.7698   49492.71   87453.49     5D4p__z6D0  -      5D4d__f6D0       50
37962.77     68759.80  106722.56     a3F4p_z2F3  -              -         3
37972.055    67393.45  105365.50     a3F4p_y4F3  -      3H4d__g4G4       37
37974.7998   67448.54  105423.34     a3F4p_y4F4  -      3H4d__g4G5       59
37975.293    66354.76  104330.05     a3P4p_y4P1  -              -        46
37977.8312   49492.71   87470.54     5D4p__z6D0  -      5D4d__f6D1      110
37979.17     67070.44  105049.60     a3F4p_y4F1  -              -         4
37981.02     32603.35   70584.39      d5____a2F2 -     3G4p__y2F2         3
37984.643    67353.27  105337.91     3H4p__y4G4  -      3F4d__g4H5       19
37994.279    69506.07  107500.35     3G4p___4f3  -      5D5d___4G3        7
37996.421    67369.07  105365.50     3H4p__y4G5  -      3H4d__g4G4        9
37997.275    31350.87   69348.14      d5____a2D2 -     a3P4p__2D1        16
37998.1839   30307.37   68305.55      3P4s__b4P1 -     a3P4p_z4S1        78
37998.6125   67867.79  105866.40     a3F4p_x4D2  -              -        42
38003.457    67333.78  105337.23     3H4p__y4G3  -              -         7
38012.231    67353.27  105365.50     3H4p__y4G4  -      3H4d__g4G4        9
38014.433    77270.22  115284.65     1I4p__w2H4  -              -        41
38016.940    66649.39  104666.34     a3P4p_z2P1  -      3G5s__g2G4        6
38017.6077   34630.92   72648.52      3H4s__a2H4 -     3G4p__x2G3        37
38018.973    69903.48  107922.46     a3F4p_y2G3  -      3d4.4_h4H4        5
38020.0868   49838.38   87858.47     5D4p__z6D4  -      5D4d__e6F3       90
38022.444    69477.90  107500.35     3G4p___4f2  -      5D5d___4G3       29
38023.588    51788.81   89812.40     5D4p__z4F3  -      5D4d__f4D2        7
38025.476    32854.25   70879.72      d5____b4F4 -     3G4p__x4G5         6
